"Titre de tracé : 21745243"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745243, SEN S/N: 21745243, LBL: Petite Balme 3 ici>)","Coupleur attaché (LGR S/N: 21745243)","Hôte connecté (LGR S/N: 21745243)","Arrêté (LGR S/N: 21745243)","Fin de fichier (LGR S/N: 21745243)"
1628,03/21/24 02:00:00 AM,0.893,,,,
1629,03/21/24 04:00:00 AM,0.893,,,,
1630,03/21/24 06:00:00 AM,0.893,,,,
1631,03/21/24 08:00:00 AM,0.893,,,,
1632,03/21/24 10:00:00 AM,0.893,,,,
1633,03/21/24 12:00:00 PM,0.893,,,,
1634,03/21/24 02:00:00 PM,0.893,,,,
1635,03/21/24 04:00:00 PM,0.893,,,,
1636,03/21/24 06:00:00 PM,0.893,,,,
1637,03/21/24 08:00:00 PM,0.893,,,,
1638,03/21/24 10:00:00 PM,0.893,,,,
1639,03/22/24 12:00:00 AM,0.893,,,,
1640,03/22/24 02:00:00 AM,0.893,,,,
1641,03/22/24 04:00:00 AM,0.893,,,,
1642,03/22/24 06:00:00 AM,0.893,,,,
1643,03/22/24 08:00:00 AM,0.893,,,,
1644,03/22/24 10:00:00 AM,0.893,,,,
1645,03/22/24 12:00:00 PM,0.893,,,,
1646,03/22/24 02:00:00 PM,0.893,,,,
1647,03/22/24 04:00:00 PM,0.893,,,,
1648,03/22/24 06:00:00 PM,0.893,,,,
1649,03/22/24 08:00:00 PM,0.893,,,,
1650,03/22/24 10:00:00 PM,0.893,,,,
1651,03/23/24 12:00:00 AM,0.893,,,,
1652,03/23/24 02:00:00 AM,0.893,,,,
1653,03/23/24 04:00:00 AM,0.893,,,,
1654,03/23/24 06:00:00 AM,0.893,,,,
1655,03/23/24 08:00:00 AM,0.893,,,,
1656,03/23/24 10:00:00 AM,0.893,,,,
1657,03/23/24 12:00:00 PM,0.893,,,,
1658,03/23/24 02:00:00 PM,0.893,,,,
1659,03/23/24 04:00:00 PM,0.893,,,,
1660,03/23/24 06:00:00 PM,0.893,,,,
1661,03/23/24 08:00:00 PM,0.893,,,,
1662,03/23/24 10:00:00 PM,0.893,,,,
1663,03/24/24 12:00:00 AM,0.893,,,,
1664,03/24/24 02:00:00 AM,0.893,,,,
1665,03/24/24 04:00:00 AM,0.893,,,,
1666,03/24/24 06:00:00 AM,0.893,,,,
1667,03/24/24 08:00:00 AM,0.893,,,,
1668,03/24/24 10:00:00 AM,0.893,,,,
1669,03/24/24 12:00:00 PM,0.893,,,,
1670,03/24/24 02:00:00 PM,0.893,,,,
1671,03/24/24 04:00:00 PM,0.893,,,,
1672,03/24/24 06:00:00 PM,0.893,,,,
1673,03/24/24 08:00:00 PM,0.893,,,,
1674,03/24/24 10:00:00 PM,0.893,,,,
1675,03/25/24 12:00:00 AM,0.893,,,,
1676,03/25/24 02:00:00 AM,0.893,,,,
1677,03/25/24 04:00:00 AM,0.893,,,,
1678,03/25/24 06:00:00 AM,0.893,,,,
1679,03/25/24 08:00:00 AM,0.893,,,,
1680,03/25/24 10:00:00 AM,0.893,,,,
1681,03/25/24 12:00:00 PM,0.893,,,,
1682,03/25/24 02:00:00 PM,0.893,,,,
1683,03/25/24 04:00:00 PM,0.893,,,,
1684,03/25/24 06:00:00 PM,0.893,,,,
1685,03/25/24 08:00:00 PM,0.893,,,,
1686,03/25/24 10:00:00 PM,0.893,,,,
1687,03/26/24 12:00:00 AM,0.893,,,,
1688,03/26/24 02:00:00 AM,0.893,,,,
1689,03/26/24 04:00:00 AM,0.893,,,,
1690,03/26/24 06:00:00 AM,0.893,,,,
1691,03/26/24 08:00:00 AM,0.893,,,,
1692,03/26/24 10:00:00 AM,0.893,,,,
1693,03/26/24 12:00:00 PM,0.893,,,,
1694,03/26/24 02:00:00 PM,0.893,,,,
1695,03/26/24 04:00:00 PM,0.893,,,,
1696,03/26/24 06:00:00 PM,0.893,,,,
1697,03/26/24 08:00:00 PM,0.893,,,,
1698,03/26/24 10:00:00 PM,0.893,,,,
1699,03/27/24 12:00:00 AM,0.893,,,,
1700,03/27/24 02:00:00 AM,0.893,,,,
1701,03/27/24 04:00:00 AM,0.893,,,,
1702,03/27/24 06:00:00 AM,0.893,,,,
1703,03/27/24 08:00:00 AM,0.893,,,,
1704,03/27/24 10:00:00 AM,0.893,,,,
1705,03/27/24 12:00:00 PM,0.893,,,,
1706,03/27/24 02:00:00 PM,0.893,,,,
1707,03/27/24 04:00:00 PM,0.893,,,,
1708,03/27/24 06:00:00 PM,0.893,,,,
1709,03/27/24 08:00:00 PM,0.893,,,,
1710,03/27/24 10:00:00 PM,0.893,,,,
1711,03/28/24 12:00:00 AM,0.893,,,,
1712,03/28/24 02:00:00 AM,0.893,,,,
1713,03/28/24 04:00:00 AM,0.893,,,,
1714,03/28/24 06:00:00 AM,0.893,,,,
1715,03/28/24 08:00:00 AM,0.893,,,,
1716,03/28/24 10:00:00 AM,0.893,,,,
1717,03/28/24 12:00:00 PM,0.893,,,,
1718,03/28/24 02:00:00 PM,0.893,,,,
1719,03/28/24 04:00:00 PM,0.893,,,,
1720,03/28/24 06:00:00 PM,0.893,,,,
1721,03/28/24 08:00:00 PM,0.893,,,,
1722,03/28/24 10:00:00 PM,0.893,,,,
1723,03/29/24 12:00:00 AM,0.893,,,,
1724,03/29/24 02:00:00 AM,0.893,,,,
1725,03/29/24 04:00:00 AM,0.893,,,,
1726,03/29/24 06:00:00 AM,0.893,,,,
1727,03/29/24 08:00:00 AM,0.893,,,,
1728,03/29/24 10:00:00 AM,0.893,,,,
1729,03/29/24 12:00:00 PM,0.893,,,,
1730,03/29/24 02:00:00 PM,0.893,,,,
1731,03/29/24 04:00:00 PM,0.893,,,,
1732,03/29/24 06:00:00 PM,0.893,,,,
1733,03/29/24 08:00:00 PM,0.893,,,,
1734,03/29/24 10:00:00 PM,0.893,,,,
1735,03/30/24 12:00:00 AM,0.893,,,,
1736,03/30/24 02:00:00 AM,0.893,,,,
1737,03/30/24 04:00:00 AM,0.893,,,,
1738,03/30/24 06:00:00 AM,0.893,,,,
1739,03/30/24 08:00:00 AM,0.893,,,,
1740,03/30/24 10:00:00 AM,0.893,,,,
1741,03/30/24 12:00:00 PM,0.893,,,,
1742,03/30/24 02:00:00 PM,0.893,,,,
1743,03/30/24 04:00:00 PM,0.893,,,,
1744,03/30/24 06:00:00 PM,0.893,,,,
1745,03/30/24 08:00:00 PM,0.893,,,,
1746,03/30/24 10:00:00 PM,0.893,,,,
1747,03/31/24 12:00:00 AM,0.893,,,,
1748,03/31/24 02:00:00 AM,0.893,,,,
1749,03/31/24 04:00:00 AM,0.893,,,,
1750,03/31/24 06:00:00 AM,0.893,,,,
1751,03/31/24 08:00:00 AM,0.893,,,,
1752,03/31/24 10:00:00 AM,0.893,,,,
1753,03/31/24 12:00:00 PM,0.893,,,,
1754,03/31/24 02:00:00 PM,0.893,,,,
1755,03/31/24 04:00:00 PM,0.893,,,,
1756,03/31/24 06:00:00 PM,0.893,,,,
1757,03/31/24 08:00:00 PM,0.893,,,,
1758,03/31/24 10:00:00 PM,0.893,,,,
1759,04/01/24 12:00:00 AM,0.893,,,,
1760,04/01/24 02:00:00 AM,0.893,,,,
1761,04/01/24 04:00:00 AM,0.893,,,,
1762,04/01/24 06:00:00 AM,0.893,,,,
1763,04/01/24 08:00:00 AM,0.893,,,,
1764,04/01/24 10:00:00 AM,0.893,,,,
1765,04/01/24 12:00:00 PM,0.893,,,,
1766,04/01/24 02:00:00 PM,0.893,,,,
1767,04/01/24 04:00:00 PM,0.893,,,,
1768,04/01/24 06:00:00 PM,0.893,,,,
1769,04/01/24 08:00:00 PM,0.893,,,,
1770,04/01/24 10:00:00 PM,0.893,,,,
1771,04/02/24 12:00:00 AM,0.893,,,,
1772,04/02/24 02:00:00 AM,0.893,,,,
1773,04/02/24 04:00:00 AM,0.893,,,,
1774,04/02/24 06:00:00 AM,0.893,,,,
1775,04/02/24 08:00:00 AM,0.893,,,,
1776,04/02/24 10:00:00 AM,0.893,,,,
1777,04/02/24 12:00:00 PM,0.893,,,,
1778,04/02/24 02:00:00 PM,0.893,,,,
1779,04/02/24 04:00:00 PM,0.893,,,,
1780,04/02/24 06:00:00 PM,0.893,,,,
1781,04/02/24 08:00:00 PM,0.893,,,,
1782,04/02/24 10:00:00 PM,0.893,,,,
1783,04/03/24 12:00:00 AM,0.893,,,,
1784,04/03/24 02:00:00 AM,0.893,,,,
1785,04/03/24 04:00:00 AM,0.893,,,,
1786,04/03/24 06:00:00 AM,0.893,,,,
1787,04/03/24 08:00:00 AM,0.893,,,,
1788,04/03/24 10:00:00 AM,0.893,,,,
1789,04/03/24 12:00:00 PM,0.893,,,,
1790,04/03/24 02:00:00 PM,0.893,,,,
1791,04/03/24 04:00:00 PM,0.893,,,,
1792,04/03/24 06:00:00 PM,0.893,,,,
1793,04/03/24 08:00:00 PM,0.893,,,,
1794,04/03/24 10:00:00 PM,0.893,,,,
1795,04/04/24 12:00:00 AM,0.893,,,,
1796,04/04/24 02:00:00 AM,0.893,,,,
1797,04/04/24 04:00:00 AM,0.893,,,,
1798,04/04/24 06:00:00 AM,0.893,,,,
1799,04/04/24 08:00:00 AM,0.893,,,,
1800,04/04/24 10:00:00 AM,0.893,,,,
1801,04/04/24 12:00:00 PM,0.893,,,,
1802,04/04/24 02:00:00 PM,0.893,,,,
1803,04/04/24 04:00:00 PM,0.893,,,,
1804,04/04/24 06:00:00 PM,0.893,,,,
1805,04/04/24 08:00:00 PM,0.893,,,,
1806,04/04/24 10:00:00 PM,0.893,,,,
1807,04/05/24 12:00:00 AM,0.893,,,,
1808,04/05/24 02:00:00 AM,0.893,,,,
1809,04/05/24 04:00:00 AM,0.893,,,,
1810,04/05/24 06:00:00 AM,0.893,,,,
1811,04/05/24 08:00:00 AM,0.893,,,,
1812,04/05/24 10:00:00 AM,0.893,,,,
1813,04/05/24 12:00:00 PM,0.893,,,,
1814,04/05/24 02:00:00 PM,0.893,,,,
1815,04/05/24 04:00:00 PM,0.893,,,,
1816,04/05/24 06:00:00 PM,0.893,,,,
1817,04/05/24 08:00:00 PM,0.893,,,,
1818,04/05/24 10:00:00 PM,0.893,,,,
1819,04/06/24 12:00:00 AM,0.893,,,,
1820,04/06/24 02:00:00 AM,0.893,,,,
1821,04/06/24 04:00:00 AM,0.893,,,,
1822,04/06/24 06:00:00 AM,1.003,,,,
1823,04/06/24 08:00:00 AM,0.893,,,,
1824,04/06/24 10:00:00 AM,0.893,,,,
1825,04/06/24 12:00:00 PM,1.003,,,,
1826,04/06/24 02:00:00 PM,0.893,,,,
1827,04/06/24 04:00:00 PM,0.893,,,,
1828,04/06/24 06:00:00 PM,0.893,,,,
1829,04/06/24 08:00:00 PM,0.893,,,,
1830,04/06/24 10:00:00 PM,0.893,,,,
1831,04/07/24 12:00:00 AM,0.893,,,,
1832,04/07/24 02:00:00 AM,0.893,,,,
1833,04/07/24 04:00:00 AM,0.893,,,,
1834,04/07/24 06:00:00 AM,1.003,,,,
1835,04/07/24 08:00:00 AM,0.893,,,,
1836,04/07/24 10:00:00 AM,1.003,,,,
1837,04/07/24 12:00:00 PM,0.893,,,,
1838,04/07/24 02:00:00 PM,1.003,,,,
1839,04/07/24 04:00:00 PM,0.893,,,,
1840,04/07/24 06:00:00 PM,0.893,,,,
1841,04/07/24 08:00:00 PM,1.003,,,,
1842,04/07/24 10:00:00 PM,0.893,,,,
1843,04/08/24 12:00:00 AM,0.893,,,,
1844,04/08/24 02:00:00 AM,0.893,,,,
1845,04/08/24 04:00:00 AM,1.003,,,,
1846,04/08/24 06:00:00 AM,1.003,,,,
1847,04/08/24 08:00:00 AM,1.003,,,,
1848,04/08/24 10:00:00 AM,0.893,,,,
1849,04/08/24 12:00:00 PM,1.003,,,,
1850,04/08/24 02:00:00 PM,1.003,,,,
1851,04/08/24 04:00:00 PM,0.893,,,,
1852,04/08/24 06:00:00 PM,1.003,,,,
1853,04/08/24 08:00:00 PM,0.893,,,,
1854,04/08/24 10:00:00 PM,0.893,,,,
1855,04/09/24 12:00:00 AM,0.893,,,,
1856,04/09/24 02:00:00 AM,0.893,,,,
1857,04/09/24 04:00:00 AM,0.893,,,,
1858,04/09/24 06:00:00 AM,0.893,,,,
1859,04/09/24 08:00:00 AM,0.893,,,,
1860,04/09/24 10:00:00 AM,0.893,,,,
1861,04/09/24 12:00:00 PM,0.893,,,,
1862,04/09/24 02:00:00 PM,0.893,,,,
1863,04/09/24 04:00:00 PM,0.893,,,,
1864,04/09/24 06:00:00 PM,0.893,,,,
1865,04/09/24 08:00:00 PM,0.893,,,,
1866,04/09/24 10:00:00 PM,0.893,,,,
1867,04/10/24 12:00:00 AM,0.893,,,,
1868,04/10/24 02:00:00 AM,0.893,,,,
1869,04/10/24 04:00:00 AM,0.893,,,,
1870,04/10/24 06:00:00 AM,0.893,,,,
1871,04/10/24 08:00:00 AM,0.893,,,,
1872,04/10/24 10:00:00 AM,0.893,,,,
1873,04/10/24 12:00:00 PM,0.893,,,,
1874,04/10/24 02:00:00 PM,0.893,,,,
1875,04/10/24 04:00:00 PM,0.893,,,,
1876,04/10/24 06:00:00 PM,0.893,,,,
1877,04/10/24 08:00:00 PM,0.893,,,,
1878,04/10/24 10:00:00 PM,0.893,,,,
1879,04/11/24 12:00:00 AM,0.893,,,,
1880,04/11/24 02:00:00 AM,0.893,,,,
1881,04/11/24 04:00:00 AM,0.893,,,,
1882,04/11/24 06:00:00 AM,0.893,,,,
1883,04/11/24 08:00:00 AM,0.893,,,,
1884,04/11/24 10:00:00 AM,0.893,,,,
1885,04/11/24 12:00:00 PM,0.893,,,,
1886,04/11/24 02:00:00 PM,0.893,,,,
1887,04/11/24 04:00:00 PM,0.893,,,,
1888,04/11/24 06:00:00 PM,0.893,,,,
1889,04/11/24 08:00:00 PM,0.893,,,,
1890,04/11/24 10:00:00 PM,0.893,,,,
1891,04/12/24 12:00:00 AM,0.893,,,,
1892,04/12/24 02:00:00 AM,0.893,,,,
1893,04/12/24 04:00:00 AM,0.893,,,,
1894,04/12/24 06:00:00 AM,0.893,,,,
1895,04/12/24 08:00:00 AM,0.893,,,,
1896,04/12/24 10:00:00 AM,0.893,,,,
1897,04/12/24 12:00:00 PM,0.893,,,,
1898,04/12/24 02:00:00 PM,0.893,,,,
1899,04/12/24 04:00:00 PM,0.893,,,,
1900,04/12/24 06:00:00 PM,1.003,,,,
1901,04/12/24 08:00:00 PM,0.893,,,,
1902,04/12/24 10:00:00 PM,0.893,,,,
1903,04/13/24 12:00:00 AM,1.003,,,,
1904,04/13/24 02:00:00 AM,0.893,,,,
1905,04/13/24 04:00:00 AM,0.893,,,,
1906,04/13/24 06:00:00 AM,0.893,,,,
1907,04/13/24 08:00:00 AM,0.893,,,,
1908,04/13/24 10:00:00 AM,0.893,,,,
1909,04/13/24 12:00:00 PM,1.003,,,,
1910,04/13/24 02:00:00 PM,1.003,,,,
1911,04/13/24 04:00:00 PM,1.003,,,,
1912,04/13/24 06:00:00 PM,1.003,,,,
1913,04/13/24 08:00:00 PM,1.003,,,,
1914,04/13/24 10:00:00 PM,0.893,,,,
1915,04/14/24 12:00:00 AM,1.003,,,,
1916,04/14/24 02:00:00 AM,1.003,,,,
1917,04/14/24 04:00:00 AM,1.003,,,,
1918,04/14/24 06:00:00 AM,0.893,,,,
1919,04/14/24 08:00:00 AM,1.003,,,,
1920,04/14/24 10:00:00 AM,1.003,,,,
1921,04/14/24 12:00:00 PM,1.003,,,,
1922,04/14/24 02:00:00 PM,1.003,,,,
1923,04/14/24 04:00:00 PM,1.003,,,,
1924,04/14/24 06:00:00 PM,1.003,,,,
1925,04/14/24 08:00:00 PM,0.893,,,,
1926,04/14/24 10:00:00 PM,0.893,,,,
1927,04/15/24 12:00:00 AM,1.003,,,,
1928,04/15/24 02:00:00 AM,1.003,,,,
1929,04/15/24 04:00:00 AM,1.003,,,,
1930,04/15/24 06:00:00 AM,0.893,,,,
1931,04/15/24 08:00:00 AM,1.003,,,,
1932,04/15/24 10:00:00 AM,0.893,,,,
1933,04/15/24 12:00:00 PM,0.893,,,,
1934,04/15/24 02:00:00 PM,0.893,,,,
1935,04/15/24 04:00:00 PM,0.893,,,,
1936,04/15/24 06:00:00 PM,0.893,,,,
1937,04/15/24 08:00:00 PM,0.893,,,,
1938,04/15/24 10:00:00 PM,0.893,,,,
1939,04/16/24 12:00:00 AM,0.893,,,,
1940,04/16/24 02:00:00 AM,0.893,,,,
1941,04/16/24 04:00:00 AM,0.893,,,,
1942,04/16/24 06:00:00 AM,0.893,,,,
1943,04/16/24 08:00:00 AM,0.893,,,,
1944,04/16/24 10:00:00 AM,0.893,,,,
1945,04/16/24 12:00:00 PM,0.893,,,,
1946,04/16/24 02:00:00 PM,0.893,,,,
1947,04/16/24 04:00:00 PM,0.893,,,,
1948,04/16/24 06:00:00 PM,0.893,,,,
1949,04/16/24 08:00:00 PM,0.893,,,,
1950,04/16/24 10:00:00 PM,0.893,,,,
1951,04/17/24 12:00:00 AM,0.893,,,,
1952,04/17/24 02:00:00 AM,0.893,,,,
1953,04/17/24 04:00:00 AM,0.893,,,,
1954,04/17/24 06:00:00 AM,0.893,,,,
1955,04/17/24 08:00:00 AM,0.893,,,,
1956,04/17/24 10:00:00 AM,0.893,,,,
1957,04/17/24 12:00:00 PM,0.893,,,,
1958,04/17/24 02:00:00 PM,0.893,,,,
1959,04/17/24 04:00:00 PM,0.893,,,,
1960,04/17/24 06:00:00 PM,0.893,,,,
1961,04/17/24 08:00:00 PM,0.893,,,,
1962,04/17/24 10:00:00 PM,0.893,,,,
1963,04/18/24 12:00:00 AM,0.893,,,,
1964,04/18/24 02:00:00 AM,0.893,,,,
1965,04/18/24 04:00:00 AM,0.893,,,,
1966,04/18/24 06:00:00 AM,0.893,,,,
1967,04/18/24 08:00:00 AM,0.893,,,,
1968,04/18/24 10:00:00 AM,0.893,,,,
1969,04/18/24 12:00:00 PM,0.893,,,,
1970,04/18/24 02:00:00 PM,0.893,,,,
1971,04/18/24 04:00:00 PM,0.893,,,,
1972,04/18/24 06:00:00 PM,0.893,,,,
1973,04/18/24 08:00:00 PM,0.893,,,,
1974,04/18/24 10:00:00 PM,0.893,,,,
1975,04/19/24 12:00:00 AM,0.893,,,,
1976,04/19/24 02:00:00 AM,0.893,,,,
1977,04/19/24 04:00:00 AM,0.893,,,,
1978,04/19/24 06:00:00 AM,0.893,,,,
1979,04/19/24 08:00:00 AM,0.893,,,,
1980,04/19/24 10:00:00 AM,0.893,,,,
1981,04/19/24 12:00:00 PM,0.893,,,,
1982,04/19/24 02:00:00 PM,0.893,,,,
1983,04/19/24 04:00:00 PM,0.893,,,,
1984,04/19/24 06:00:00 PM,0.893,,,,
1985,04/19/24 08:00:00 PM,0.893,,,,
1986,04/19/24 10:00:00 PM,0.893,,,,
1987,04/20/24 12:00:00 AM,0.893,,,,
1988,04/20/24 02:00:00 AM,0.893,,,,
1989,04/20/24 04:00:00 AM,0.893,,,,
1990,04/20/24 06:00:00 AM,0.893,,,,
1991,04/20/24 08:00:00 AM,0.893,,,,
1992,04/20/24 10:00:00 AM,0.893,,,,
1993,04/20/24 12:00:00 PM,0.893,,,,
1994,04/20/24 02:00:00 PM,0.893,,,,
1995,04/20/24 04:00:00 PM,0.893,,,,
1996,04/20/24 06:00:00 PM,0.893,,,,
1997,04/20/24 08:00:00 PM,0.893,,,,
1998,04/20/24 10:00:00 PM,0.893,,,,
1999,04/21/24 12:00:00 AM,0.893,,,,
2000,04/21/24 02:00:00 AM,0.893,,,,
2001,04/21/24 04:00:00 AM,0.893,,,,
2002,04/21/24 06:00:00 AM,0.893,,,,
2003,04/21/24 08:00:00 AM,0.893,,,,
2004,04/21/24 10:00:00 AM,0.893,,,,
2005,04/21/24 12:00:00 PM,0.893,,,,
2006,04/21/24 02:00:00 PM,0.893,,,,
2007,04/21/24 04:00:00 PM,0.893,,,,
2008,04/21/24 06:00:00 PM,0.893,,,,
2009,04/21/24 08:00:00 PM,0.893,,,,
2010,04/21/24 10:00:00 PM,0.893,,,,
2011,04/22/24 12:00:00 AM,0.893,,,,
2012,04/22/24 02:00:00 AM,0.893,,,,
2013,04/22/24 04:00:00 AM,0.893,,,,
2014,04/22/24 06:00:00 AM,0.893,,,,
2015,04/22/24 08:00:00 AM,0.893,,,,
2016,04/22/24 10:00:00 AM,0.893,,,,
2017,04/22/24 12:00:00 PM,0.893,,,,
2018,04/22/24 02:00:00 PM,0.893,,,,
2019,04/22/24 04:00:00 PM,0.893,,,,
2020,04/22/24 06:00:00 PM,0.893,,,,
2021,04/22/24 08:00:00 PM,0.893,,,,
2022,04/22/24 10:00:00 PM,0.893,,,,
2023,04/23/24 12:00:00 AM,0.893,,,,
2024,04/23/24 02:00:00 AM,0.893,,,,
2025,04/23/24 04:00:00 AM,0.893,,,,
2026,04/23/24 06:00:00 AM,0.893,,,,
2027,04/23/24 08:00:00 AM,0.893,,,,
2028,04/23/24 10:00:00 AM,0.893,,,,
2029,04/23/24 12:00:00 PM,0.893,,,,
2030,04/23/24 02:00:00 PM,0.893,,,,
2031,04/23/24 04:00:00 PM,0.893,,,,
2032,04/23/24 06:00:00 PM,0.893,,,,
2033,04/23/24 08:00:00 PM,0.893,,,,
2034,04/23/24 10:00:00 PM,0.893,,,,
2035,04/24/24 12:00:00 AM,0.893,,,,
2036,04/24/24 02:00:00 AM,0.893,,,,
2037,04/24/24 04:00:00 AM,0.893,,,,
2038,04/24/24 06:00:00 AM,0.893,,,,
2039,04/24/24 08:00:00 AM,1.003,,,,
2040,04/24/24 10:00:00 AM,0.893,,,,
2041,04/24/24 12:00:00 PM,0.893,,,,
2042,04/24/24 02:00:00 PM,0.893,,,,
2043,04/24/24 04:00:00 PM,0.893,,,,
2044,04/24/24 06:00:00 PM,1.003,,,,
2045,04/24/24 08:00:00 PM,1.003,,,,
2046,04/24/24 10:00:00 PM,0.893,,,,
2047,04/25/24 12:00:00 AM,0.893,,,,
2048,04/25/24 02:00:00 AM,0.893,,,,
2049,04/25/24 04:00:00 AM,1.003,,,,
2050,04/25/24 06:00:00 AM,1.003,,,,
2051,04/25/24 08:00:00 AM,1.003,,,,
2052,04/25/24 10:00:00 AM,1.003,,,,
2053,04/25/24 12:00:00 PM,1.003,,,,
2054,04/25/24 02:00:00 PM,0.893,,,,
2055,04/25/24 04:00:00 PM,0.893,,,,
2056,04/25/24 06:00:00 PM,1.003,,,,
2057,04/25/24 08:00:00 PM,1.003,,,,
2058,04/25/24 10:00:00 PM,0.893,,,,
2059,04/26/24 12:00:00 AM,0.893,,,,
2060,04/26/24 02:00:00 AM,1.003,,,,
2061,04/26/24 04:00:00 AM,0.893,,,,
2062,04/26/24 06:00:00 AM,0.893,,,,
2063,04/26/24 08:00:00 AM,1.003,,,,
2064,04/26/24 10:00:00 AM,1.003,,,,
2065,04/26/24 12:00:00 PM,0.893,,,,
2066,04/26/24 02:00:00 PM,0.893,,,,
2067,04/26/24 04:00:00 PM,0.893,,,,
2068,04/26/24 06:00:00 PM,1.003,,,,
2069,04/26/24 08:00:00 PM,0.893,,,,
2070,04/26/24 10:00:00 PM,0.893,,,,
2071,04/27/24 12:00:00 AM,0.893,,,,
2072,04/27/24 02:00:00 AM,1.003,,,,
2073,04/27/24 04:00:00 AM,0.893,,,,
2074,04/27/24 06:00:00 AM,0.893,,,,
2075,04/27/24 08:00:00 AM,0.893,,,,
2076,04/27/24 10:00:00 AM,1.003,,,,
2077,04/27/24 12:00:00 PM,1.003,,,,
2078,04/27/24 02:00:00 PM,0.893,,,,
2079,04/27/24 04:00:00 PM,0.893,,,,
2080,04/27/24 06:00:00 PM,0.893,,,,
2081,04/27/24 08:00:00 PM,1.003,,,,
2082,04/27/24 10:00:00 PM,1.003,,,,
2083,04/28/24 12:00:00 AM,1.003,,,,
2084,04/28/24 02:00:00 AM,1.003,,,,
2085,04/28/24 04:00:00 AM,1.003,,,,
2086,04/28/24 06:00:00 AM,0.893,,,,
2087,04/28/24 08:00:00 AM,0.893,,,,
2088,04/28/24 10:00:00 AM,0.893,,,,
2089,04/28/24 12:00:00 PM,1.003,,,,
2090,04/28/24 02:00:00 PM,0.893,,,,
2091,04/28/24 04:00:00 PM,1.003,,,,
2092,04/28/24 06:00:00 PM,0.893,,,,
2093,04/28/24 08:00:00 PM,1.003,,,,
2094,04/28/24 10:00:00 PM,1.003,,,,
2095,04/29/24 12:00:00 AM,0.893,,,,
2096,04/29/24 02:00:00 AM,1.003,,,,
2097,04/29/24 04:00:00 AM,0.893,,,,
2098,04/29/24 06:00:00 AM,0.893,,,,
2099,04/29/24 08:00:00 AM,0.893,,,,
2100,04/29/24 10:00:00 AM,0.893,,,,
2101,04/29/24 12:00:00 PM,1.003,,,,
2102,04/29/24 02:00:00 PM,1.003,,,,
2103,04/29/24 04:00:00 PM,0.893,,,,
2104,04/29/24 06:00:00 PM,0.893,,,,
2105,04/29/24 08:00:00 PM,1.003,,,,
2106,04/29/24 10:00:00 PM,1.003,,,,
2107,04/30/24 12:00:00 AM,0.893,,,,
2108,04/30/24 02:00:00 AM,0.893,,,,
2109,04/30/24 04:00:00 AM,0.893,,,,
2110,04/30/24 06:00:00 AM,0.893,,,,
2111,04/30/24 08:00:00 AM,0.893,,,,
2112,04/30/24 10:00:00 AM,0.893,,,,
2113,04/30/24 12:00:00 PM,0.893,,,,
2114,04/30/24 02:00:00 PM,0.893,,,,
2115,04/30/24 04:00:00 PM,0.893,,,,
2116,04/30/24 06:00:00 PM,0.893,,,,
2117,04/30/24 08:00:00 PM,0.893,,,,
2118,04/30/24 10:00:00 PM,0.893,,,,
2119,05/01/24 12:00:00 AM,0.893,,,,
2120,05/01/24 02:00:00 AM,0.893,,,,
2121,05/01/24 04:00:00 AM,0.893,,,,
2122,05/01/24 06:00:00 AM,0.893,,,,
2123,05/01/24 08:00:00 AM,0.893,,,,
2124,05/01/24 10:00:00 AM,0.893,,,,
2125,05/01/24 12:00:00 PM,0.893,,,,
2126,05/01/24 02:00:00 PM,0.893,,,,
2127,05/01/24 04:00:00 PM,0.893,,,,
2128,05/01/24 06:00:00 PM,0.893,,,,
2129,05/01/24 08:00:00 PM,0.893,,,,
2130,05/01/24 10:00:00 PM,0.893,,,,
2131,05/02/24 12:00:00 AM,0.893,,,,
2132,05/02/24 02:00:00 AM,0.893,,,,
2133,05/02/24 04:00:00 AM,0.893,,,,
2134,05/02/24 06:00:00 AM,0.893,,,,
2135,05/02/24 08:00:00 AM,0.893,,,,
2136,05/02/24 10:00:00 AM,0.893,,,,
2137,05/02/24 12:00:00 PM,0.893,,,,
2138,05/02/24 02:00:00 PM,0.893,,,,
2139,05/02/24 04:00:00 PM,0.893,,,,
2140,05/02/24 06:00:00 PM,0.893,,,,
2141,05/02/24 08:00:00 PM,0.893,,,,
2142,05/02/24 10:00:00 PM,0.893,,,,
2143,05/03/24 12:00:00 AM,0.893,,,,
2144,05/03/24 02:00:00 AM,0.893,,,,
2145,05/03/24 04:00:00 AM,0.893,,,,
2146,05/03/24 06:00:00 AM,0.893,,,,
2147,05/03/24 08:00:00 AM,0.893,,,,
2148,05/03/24 10:00:00 AM,0.893,,,,
2149,05/03/24 12:00:00 PM,0.893,,,,
2150,05/03/24 02:00:00 PM,0.893,,,,
2151,05/03/24 04:00:00 PM,0.893,,,,
2152,05/03/24 06:00:00 PM,0.893,,,,
2153,05/03/24 08:00:00 PM,0.893,,,,
2154,05/03/24 10:00:00 PM,0.893,,,,
2155,05/04/24 12:00:00 AM,0.893,,,,
2156,05/04/24 02:00:00 AM,0.893,,,,
2157,05/04/24 04:00:00 AM,0.893,,,,
2158,05/04/24 06:00:00 AM,0.893,,,,
2159,05/04/24 08:00:00 AM,0.893,,,,
