"Titre de tracé :  21745240"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745240, SEN S/N: 21745240, LBL:  Petite Balme 4)","Coupleur détaché (LGR S/N: 21745240)","Coupleur attaché (LGR S/N: 21745240)","Hôte connecté (LGR S/N: 21745240)","Arrêté (LGR S/N: 21745240)","Fin de fichier (LGR S/N: 21745240)"
9721,09/27/25 03:15:14 PM,17.379,,,,,
9722,09/27/25 04:15:14 PM,18.140,,,,,
9723,09/27/25 05:15:14 PM,18.901,,,,,
9724,09/27/25 06:15:14 PM,18.236,,,,,
9725,09/27/25 07:15:14 PM,17.570,,,,,
9726,09/27/25 08:15:14 PM,17.284,,,,,
9727,09/27/25 09:15:14 PM,17.189,,,,,
9728,09/27/25 10:15:14 PM,16.999,,,,,
9729,09/27/25 11:15:14 PM,16.808,,,,,
9730,09/28/25 12:15:14 AM,16.713,,,,,
9731,09/28/25 01:15:14 AM,16.618,,,,,
9732,09/28/25 02:15:14 AM,16.523,,,,,
9733,09/28/25 03:15:14 AM,16.332,,,,,
9734,09/28/25 04:15:14 AM,16.237,,,,,
9735,09/28/25 05:15:14 AM,16.141,,,,,
9736,09/28/25 06:15:14 AM,16.046,,,,,
9737,09/28/25 07:15:14 AM,16.046,,,,,
9738,09/28/25 08:15:14 AM,15.951,,,,,
9739,09/28/25 09:15:14 AM,15.855,,,,,
9740,09/28/25 10:15:14 AM,15.855,,,,,
9741,09/28/25 11:15:14 AM,15.951,,,,,
9742,09/28/25 12:15:14 PM,16.141,,,,,
9743,09/28/25 01:15:14 PM,16.523,,,,,
9744,09/28/25 02:15:14 PM,17.189,,,,,
9745,09/28/25 03:15:14 PM,17.855,,,,,
9746,09/28/25 04:15:14 PM,18.521,,,,,
9747,09/28/25 05:15:14 PM,19.092,,,,,
9748,09/28/25 06:15:14 PM,18.901,,,,,
9749,09/28/25 07:15:14 PM,18.140,,,,,
9750,09/28/25 08:15:14 PM,17.665,,,,,
9751,09/28/25 09:15:14 PM,17.475,,,,,
9752,09/28/25 10:15:14 PM,17.284,,,,,
9753,09/28/25 11:15:14 PM,17.094,,,,,
9754,09/29/25 12:15:14 AM,16.999,,,,,
9755,09/29/25 01:15:14 AM,16.903,,,,,
9756,09/29/25 02:15:14 AM,16.808,,,,,
9757,09/29/25 03:15:14 AM,16.713,,,,,
9758,09/29/25 04:15:14 AM,16.523,,,,,
9759,09/29/25 05:15:14 AM,16.427,,,,,
9760,09/29/25 06:15:14 AM,16.332,,,,,
9761,09/29/25 07:15:14 AM,16.237,,,,,
9762,09/29/25 08:15:14 AM,16.237,,,,,
9763,09/29/25 09:15:14 AM,16.332,,,,,
9764,09/29/25 10:15:14 AM,16.332,,,,,
9765,09/29/25 11:15:14 AM,16.332,,,,,
9766,09/29/25 12:15:14 PM,16.427,,,,,
9767,09/29/25 01:15:14 PM,16.903,,,,,
9768,09/29/25 02:15:14 PM,17.570,,,,,
9769,09/29/25 03:15:14 PM,18.140,,,,,
9770,09/29/25 04:15:14 PM,18.806,,,,,
9771,09/29/25 05:15:14 PM,19.377,,,,,
9772,09/29/25 06:15:14 PM,19.187,,,,,
9773,09/29/25 07:15:14 PM,18.426,,,,,
9774,09/29/25 08:15:14 PM,18.140,,,,,
9775,09/29/25 09:15:14 PM,17.855,,,,,
9776,09/29/25 10:15:14 PM,17.760,,,,,
9777,09/29/25 11:15:14 PM,17.570,,,,,
9778,09/30/25 12:15:14 AM,17.475,,,,,
9779,09/30/25 01:15:14 AM,17.379,,,,,
9780,09/30/25 02:15:14 AM,17.379,,,,,
9781,09/30/25 03:15:14 AM,17.284,,,,,
9782,09/30/25 04:15:14 AM,17.189,,,,,
9783,09/30/25 05:15:14 AM,16.999,,,,,
9784,09/30/25 06:15:14 AM,16.903,,,,,
9785,09/30/25 07:15:14 AM,16.808,,,,,
9786,09/30/25 08:15:14 AM,16.713,,,,,
9787,09/30/25 09:15:14 AM,16.808,,,,,
9788,09/30/25 10:15:14 AM,16.713,,,,,
9789,09/30/25 11:15:14 AM,16.808,,,,,
9790,09/30/25 12:15:14 PM,16.999,,,,,
9791,09/30/25 01:15:14 PM,17.284,,,,,
9792,09/30/25 02:15:14 PM,17.760,,,,,
9793,09/30/25 03:15:14 PM,18.140,,,,,
9794,09/30/25 04:15:14 PM,18.616,,,,,
9795,09/30/25 05:15:14 PM,19.377,,,,,
9796,09/30/25 06:15:14 PM,19.092,,,,,
9797,09/30/25 07:15:14 PM,18.140,,,,,
9798,09/30/25 08:15:14 PM,17.760,,,,,
9799,09/30/25 09:15:14 PM,17.665,,,,,
9800,09/30/25 10:15:14 PM,17.570,,,,,
9801,09/30/25 11:15:14 PM,17.475,,,,,
9802,10/01/25 12:15:14 AM,17.379,,,,,
9803,10/01/25 01:15:14 AM,17.379,,,,,
9804,10/01/25 02:15:14 AM,17.284,,,,,
9805,10/01/25 03:15:14 AM,17.189,,,,,
9806,10/01/25 04:15:14 AM,17.094,,,,,
9807,10/01/25 05:15:14 AM,16.999,,,,,
9808,10/01/25 06:15:14 AM,16.903,,,,,
9809,10/01/25 07:15:14 AM,16.903,,,,,
9810,10/01/25 08:15:14 AM,16.903,,,,,
9811,10/01/25 09:15:14 AM,16.903,,,,,
9812,10/01/25 10:15:14 AM,16.903,,,,,
9813,10/01/25 11:15:14 AM,16.903,,,,,
9814,10/01/25 12:15:14 PM,16.999,,,,,
9815,10/01/25 01:15:14 PM,17.189,,,,,
9816,10/01/25 02:15:14 PM,17.475,,,,,
9817,10/01/25 03:15:14 PM,17.760,,,,,
9818,10/01/25 04:15:14 PM,17.665,,,,,
9819,10/01/25 05:15:14 PM,17.475,,,,,
9820,10/01/25 06:15:14 PM,17.570,,,,,
9821,10/01/25 07:15:14 PM,17.379,,,,,
9822,10/01/25 08:15:14 PM,17.189,,,,,
9823,10/01/25 09:15:14 PM,17.094,,,,,
9824,10/01/25 10:15:14 PM,16.999,,,,,
9825,10/01/25 11:15:14 PM,16.808,,,,,
9826,10/02/25 12:15:14 AM,16.713,,,,,
9827,10/02/25 01:15:14 AM,16.713,,,,,
9828,10/02/25 02:15:14 AM,16.523,,,,,
9829,10/02/25 03:15:14 AM,16.523,,,,,
9830,10/02/25 04:15:14 AM,16.427,,,,,
9831,10/02/25 05:15:14 AM,16.332,,,,,
9832,10/02/25 06:15:14 AM,16.332,,,,,
9833,10/02/25 07:15:14 AM,16.237,,,,,
9834,10/02/25 08:15:14 AM,16.332,,,,,
9835,10/02/25 09:15:14 AM,16.237,,,,,
9836,10/02/25 10:15:14 AM,16.237,,,,,
9837,10/02/25 11:15:14 AM,16.332,,,,,
9838,10/02/25 12:15:14 PM,16.427,,,,,
9839,10/02/25 01:15:14 PM,16.523,,,,,
9840,10/02/25 02:15:14 PM,16.713,,,,,
9841,10/02/25 03:15:14 PM,17.284,,,,,
9842,10/02/25 04:15:14 PM,17.855,,,,,
9843,10/02/25 05:15:14 PM,18.331,,,,,
9844,10/02/25 06:15:14 PM,18.045,,,,,
9845,10/02/25 07:15:14 PM,17.475,,,,,
9846,10/02/25 08:15:14 PM,17.094,,,,,
9847,10/02/25 09:15:14 PM,16.903,,,,,
9848,10/02/25 10:15:14 PM,16.808,,,,,
9849,10/02/25 11:15:14 PM,16.713,,,,,
9850,10/03/25 12:15:14 AM,16.618,,,,,
9851,10/03/25 01:15:14 AM,16.523,,,,,
9852,10/03/25 02:15:14 AM,16.427,,,,,
9853,10/03/25 03:15:14 AM,16.332,,,,,
9854,10/03/25 04:15:14 AM,16.141,,,,,
9855,10/03/25 05:15:14 AM,16.141,,,,,
9856,10/03/25 06:15:14 AM,15.951,,,,,
9857,10/03/25 07:15:14 AM,15.951,,,,,
9858,10/03/25 08:15:14 AM,15.951,,,,,
9859,10/03/25 09:15:14 AM,16.046,,,,,
9860,10/03/25 10:15:14 AM,16.046,,,,,
9861,10/03/25 11:15:14 AM,16.046,,,,,
9862,10/03/25 12:15:14 PM,16.237,,,,,
9863,10/03/25 01:15:14 PM,16.618,,,,,
9864,10/03/25 02:15:14 PM,16.523,,,,,
9865,10/03/25 03:15:14 PM,16.618,,,,,
9866,10/03/25 04:15:14 PM,16.713,,,,,
9867,10/03/25 05:15:14 PM,17.094,,,,,
9868,10/03/25 06:15:14 PM,16.332,,,,,
9869,10/03/25 07:15:14 PM,15.951,,,,,
9870,10/03/25 08:15:14 PM,15.951,,,,,
9871,10/03/25 09:15:14 PM,15.855,,,,,
9872,10/03/25 10:15:14 PM,15.855,,,,,
9873,10/03/25 11:15:14 PM,15.760,,,,,
9874,10/04/25 12:15:14 AM,15.664,,,,,
9875,10/04/25 01:15:14 AM,15.664,,,,,
9876,10/04/25 02:15:14 AM,15.569,,,,,
9877,10/04/25 03:15:14 AM,15.569,,,,,
9878,10/04/25 04:15:14 AM,15.569,,,,,
9879,10/04/25 05:15:14 AM,15.473,,,,,
9880,10/04/25 06:15:14 AM,15.473,,,,,
9881,10/04/25 07:15:14 AM,15.473,,,,,
9882,10/04/25 08:15:14 AM,15.378,,,,,
9883,10/04/25 09:15:14 AM,15.378,,,,,
9884,10/04/25 10:15:14 AM,15.378,,,,,
9885,10/04/25 11:15:14 AM,15.378,,,,,
9886,10/04/25 12:15:14 PM,15.378,,,,,
9887,10/04/25 01:15:14 PM,15.378,,,,,
9888,10/04/25 02:15:14 PM,15.378,,,,,
9889,10/04/25 03:15:14 PM,15.378,,,,,
9890,10/04/25 04:15:14 PM,15.378,,,,,
9891,10/04/25 05:15:14 PM,15.378,,,,,
9892,10/04/25 06:15:14 PM,15.378,,,,,
9893,10/04/25 07:15:14 PM,15.282,,,,,
9894,10/04/25 08:15:14 PM,15.282,,,,,
9895,10/04/25 09:15:14 PM,15.282,,,,,
9896,10/04/25 10:15:14 PM,15.378,,,,,
9897,10/04/25 11:15:14 PM,15.378,,,,,
9898,10/05/25 12:15:14 AM,15.282,,,,,
9899,10/05/25 01:15:14 AM,15.187,,,,,
9900,10/05/25 02:15:14 AM,15.187,,,,,
9901,10/05/25 03:15:14 AM,15.091,,,,,
9902,10/05/25 04:15:14 AM,14.996,,,,,
9903,10/05/25 05:15:14 AM,14.996,,,,,
9904,10/05/25 06:15:14 AM,14.900,,,,,
9905,10/05/25 07:15:14 AM,14.900,,,,,
9906,10/05/25 08:15:14 AM,14.804,,,,,
9907,10/05/25 09:15:14 AM,14.804,,,,,
9908,10/05/25 10:15:14 AM,14.804,,,,,
9909,10/05/25 11:15:14 AM,14.900,,,,,
9910,10/05/25 12:15:14 PM,14.996,,,,,
9911,10/05/25 01:15:14 PM,15.855,,,,,
9912,10/05/25 02:15:14 PM,16.332,,,,,
9913,10/05/25 03:15:14 PM,16.523,,,,,
9914,10/05/25 04:15:14 PM,16.523,,,,,
9915,10/05/25 05:15:14 PM,16.141,,,,,
9916,10/05/25 06:15:14 PM,15.951,,,,,
9917,10/05/25 07:15:14 PM,15.664,,,,,
9918,10/05/25 08:15:14 PM,15.378,,,,,
9919,10/05/25 09:15:14 PM,15.187,,,,,
9920,10/05/25 10:15:14 PM,15.187,,,,,
9921,10/05/25 11:15:14 PM,15.091,,,,,
9922,10/06/25 12:15:14 AM,14.996,,,,,
9923,10/06/25 01:15:14 AM,14.900,,,,,
9924,10/06/25 02:15:14 AM,14.900,,,,,
9925,10/06/25 03:15:14 AM,14.804,,,,,
9926,10/06/25 04:15:14 AM,14.804,,,,,
9927,10/06/25 05:15:14 AM,14.709,,,,,
9928,10/06/25 06:15:14 AM,14.613,,,,,
9929,10/06/25 07:15:14 AM,14.517,,,,,
9930,10/06/25 08:15:14 AM,14.517,,,,,
9931,10/06/25 09:15:14 AM,14.421,,,,,
9932,10/06/25 10:15:14 AM,14.325,,,,,
9933,10/06/25 11:15:14 AM,14.325,,,,,
9934,10/06/25 12:15:14 PM,14.325,,,,,
9935,10/06/25 01:15:14 PM,14.421,,,,,
9936,10/06/25 02:15:14 PM,15.282,,,,,
9937,10/06/25 03:15:14 PM,16.046,,,,,
9938,10/06/25 04:15:14 PM,16.713,,,,,
9939,10/06/25 05:15:14 PM,16.999,,,,,
9940,10/06/25 06:15:14 PM,16.903,,,,,
9941,10/06/25 07:15:14 PM,16.332,,,,,
9942,10/06/25 08:15:14 PM,16.046,,,,,
9943,10/06/25 09:15:14 PM,15.951,,,,,
9944,10/06/25 10:15:14 PM,15.760,,,,,
9945,10/06/25 11:15:14 PM,15.569,,,,,
9946,10/07/25 12:15:14 AM,15.473,,,,,
9947,10/07/25 01:15:14 AM,15.378,,,,,
9948,10/07/25 02:15:14 AM,15.282,,,,,
9949,10/07/25 03:15:14 AM,15.187,,,,,
9950,10/07/25 04:15:14 AM,14.996,,,,,
9951,10/07/25 05:15:14 AM,14.996,,,,,
9952,10/07/25 06:15:14 AM,14.900,,,,,
9953,10/07/25 07:15:14 AM,14.804,,,,,
9954,10/07/25 08:15:14 AM,14.709,,,,,
9955,10/07/25 09:15:14 AM,14.709,,,,,
9956,10/07/25 10:15:14 AM,14.613,,,,,
9957,10/07/25 11:15:14 AM,14.613,,,,,
9958,10/07/25 12:15:14 PM,15.187,,,,,
9959,10/07/25 01:15:14 PM,17.379,,,,,
9960,10/07/25 02:15:14 PM,23.869,,,,,
9961,10/07/25 03:15:14 PM,20.901,,,,,
9962,10/07/25 04:15:14 PM,19.853,,,,,
9963,10/07/25 05:15:14 PM,18.901,,,,,
9964,10/07/25 06:15:14 PM,18.236,,,,,
9965,10/07/25 07:15:14 PM,16.903,,,,,
9966,10/07/25 08:15:14 PM,16.332,,,,,
9967,10/07/25 09:15:14 PM,15.951,,,,,
9968,10/07/25 10:15:14 PM,15.760,,,,,
9969,10/07/25 11:15:14 PM,15.569,,,,,
9970,10/08/25 12:15:14 AM,15.378,,,,,
9971,10/08/25 01:15:14 AM,15.282,,,,,
9972,10/08/25 02:15:14 AM,15.187,,,,,
9973,10/08/25 03:15:14 AM,15.091,,,,,
9974,10/08/25 04:15:14 AM,14.996,,,,,
9975,10/08/25 05:15:14 AM,14.900,,,,,
9976,10/08/25 06:15:14 AM,14.804,,,,,
9977,10/08/25 07:15:14 AM,14.709,,,,,
9978,10/08/25 08:15:14 AM,14.804,,,,,
9979,10/08/25 09:15:14 AM,14.709,,,,,
9980,10/08/25 10:15:14 AM,14.709,,,,,
9981,10/08/25 11:15:14 AM,14.709,,,,,
9982,10/08/25 12:15:14 PM,14.900,,,,,
9983,10/08/25 01:15:14 PM,15.473,,,,,
9984,10/08/25 02:15:14 PM,24.062,,,,,
9985,10/08/25 03:15:14 PM,23.100,,,,,
9986,10/08/25 04:15:14 PM,19.948,,,,,
9987,10/08/25 05:15:14 PM,18.996,,,,,
9988,10/08/25 06:15:14 PM,18.140,,,,,
9989,10/08/25 07:15:14 PM,17.094,,,,,
9990,10/08/25 08:15:14 PM,16.618,,,,,
9991,10/08/25 09:15:14 PM,16.237,,,,,
9992,10/08/25 10:15:14 PM,16.046,,,,,
9993,10/08/25 11:15:14 PM,15.951,,,,,
9994,10/09/25 12:15:14 AM,15.760,,,,,
9995,10/09/25 01:15:14 AM,15.664,,,,,
9996,10/09/25 02:15:14 AM,15.569,,,,,
9997,10/09/25 03:15:14 AM,15.473,,,,,
9998,10/09/25 04:15:14 AM,15.378,,,,,
9999,10/09/25 05:15:14 AM,15.378,,,,,
10000,10/09/25 06:15:14 AM,15.282,,,,,
10001,10/09/25 07:15:14 AM,15.282,,,,,
10002,10/09/25 08:15:14 AM,15.282,,,,,
10003,10/09/25 09:15:14 AM,15.282,,,,,
10004,10/09/25 10:15:14 AM,15.282,,,,,
10005,10/09/25 11:15:14 AM,15.282,,,,,
10006,10/09/25 12:15:14 PM,15.378,,,,,
10007,10/09/25 01:15:14 PM,15.569,,,,,
10008,10/09/25 02:15:14 PM,15.664,,,,,
10009,10/09/25 03:15:14 PM,15.664,,,,,
10010,10/09/25 04:15:14 PM,15.569,,,,,
10011,10/09/25 05:15:14 PM,15.473,,,,,
10012,10/09/25 06:15:14 PM,15.473,,,,,
10013,10/09/25 07:15:14 PM,15.378,,,,,
10014,10/09/25 08:15:14 PM,15.378,,,,,
10015,10/09/25 09:15:14 PM,15.378,,,,,
10016,10/09/25 10:15:14 PM,15.473,,,,,
10017,10/09/25 11:15:14 PM,15.473,,,,,
10018,10/10/25 12:15:14 AM,15.378,,,,,
10019,10/10/25 01:15:14 AM,15.282,,,,,
10020,10/10/25 02:15:14 AM,15.282,,,,,
10021,10/10/25 03:15:14 AM,15.187,,,,,
10022,10/10/25 04:15:14 AM,15.187,,,,,
10023,10/10/25 05:15:14 AM,15.091,,,,,
10024,10/10/25 06:15:14 AM,15.091,,,,,
10025,10/10/25 07:15:14 AM,15.091,,,,,
10026,10/10/25 08:15:14 AM,15.187,,,,,
10027,10/10/25 09:15:14 AM,15.282,,,,,
10028,10/10/25 10:15:14 AM,15.378,,,,,
10029,10/10/25 11:15:14 AM,15.473,,,,,
10030,10/10/25 12:15:14 PM,15.473,,,,,
10031,10/10/25 01:15:14 PM,15.760,,,,,
10032,10/10/25 02:15:14 PM,15.855,,,,,
10033,10/10/25 03:15:14 PM,15.951,,,,,
10034,10/10/25 04:15:14 PM,15.855,,,,,
10035,10/10/25 05:15:14 PM,15.855,,,,,
10036,10/10/25 06:15:14 PM,15.760,,,,,
10037,10/10/25 07:15:14 PM,15.760,,,,,
10038,10/10/25 08:15:14 PM,15.760,,,,,
10039,10/10/25 09:15:14 PM,15.760,,,,,
10040,10/10/25 10:15:14 PM,15.855,,,,,
10041,10/10/25 11:15:14 PM,15.664,,,,,
10042,10/11/25 12:15:14 AM,15.664,,,,,
10043,10/11/25 01:15:14 AM,15.569,,,,,
10044,10/11/25 02:15:14 AM,15.569,,,,,
10045,10/11/25 03:15:14 AM,15.473,,,,,
10046,10/11/25 04:15:14 AM,15.473,,,,,
10047,10/11/25 05:15:14 AM,15.378,,,,,
10048,10/11/25 06:15:14 AM,15.282,,,,,
10049,10/11/25 07:15:14 AM,15.282,,,,,
10050,10/11/25 08:15:14 AM,15.187,,,,,
10051,10/11/25 09:15:14 AM,15.282,,,,,
10052,10/11/25 10:15:14 AM,15.569,,,,,
10053,10/11/25 11:15:14 AM,15.473,,,,,
10054,10/11/25 12:15:14 PM,16.141,,,,,
10055,10/11/25 01:15:14 PM,20.710,,,,,
10056,10/11/25 02:15:14 PM,27.272,,,,,
10057,10/11/25 03:15:14 PM,25.125,,,,,
10058,10/11/25 04:15:14 PM,21.760,,,,,
10059,10/11/25 05:15:14 PM,20.043,,,,,
10060,10/11/25 06:15:14 PM,19.187,,,,,
10061,10/11/25 07:15:14 PM,18.140,,,,,
10062,10/11/25 08:15:14 PM,17.665,,,,,
10063,10/11/25 09:15:14 PM,17.284,,,,,
10064,10/11/25 10:15:14 PM,16.999,,,,,
10065,10/11/25 11:15:14 PM,16.808,,,,,
10066,10/12/25 12:15:14 AM,16.618,,,,,
10067,10/12/25 01:15:14 AM,16.523,,,,,
10068,10/12/25 02:15:14 AM,16.427,,,,,
10069,10/12/25 03:15:14 AM,16.332,,,,,
10070,10/12/25 04:15:14 AM,16.332,,,,,
10071,10/12/25 05:15:14 AM,16.332,,,,,
10072,10/12/25 06:15:14 AM,16.237,,,,,
10073,10/12/25 07:15:14 AM,16.237,,,,,
10074,10/12/25 08:15:14 AM,16.141,,,,,
10075,10/12/25 09:15:14 AM,16.141,,,,,
10076,10/12/25 10:15:14 AM,16.141,,,,,
10077,10/12/25 11:15:14 AM,16.141,,,,,
10078,10/12/25 12:15:14 PM,16.332,,,,,
10079,10/12/25 01:15:14 PM,16.713,,,,,
10080,10/12/25 02:15:14 PM,17.189,,,,,
10081,10/12/25 03:15:14 PM,17.570,,,,,
10082,10/12/25 04:15:14 PM,17.855,,,,,
10083,10/12/25 05:15:14 PM,17.855,,,,,
10084,10/12/25 06:15:14 PM,17.665,,,,,
10085,10/12/25 07:15:14 PM,17.475,,,,,
10086,10/12/25 08:15:14 PM,17.284,,,,,
10087,10/12/25 09:15:14 PM,17.189,,,,,
10088,10/12/25 10:15:14 PM,16.903,,,,,
10089,10/12/25 11:15:14 PM,16.713,,,,,
10090,10/13/25 12:15:14 AM,16.618,,,,,
10091,10/13/25 01:15:14 AM,16.523,,,,,
10092,10/13/25 02:15:14 AM,16.427,,,,,
10093,10/13/25 03:15:14 AM,16.427,,,,,
10094,10/13/25 04:15:14 AM,16.332,,,,,
10095,10/13/25 05:15:14 AM,16.332,,,,,
10096,10/13/25 06:15:14 AM,16.332,,,,,
10097,10/13/25 07:15:14 AM,16.237,,,,,
10098,10/13/25 08:15:14 AM,16.332,,,,,
10099,10/13/25 09:15:14 AM,16.332,,,,,
10100,10/13/25 10:15:14 AM,16.332,,,,,
10101,10/13/25 11:15:14 AM,16.332,,,,,
10102,10/13/25 12:15:14 PM,16.332,,,,,
10103,10/13/25 01:15:14 PM,16.427,,,,,
10104,10/13/25 02:15:14 PM,16.618,,,,,
10105,10/13/25 03:15:14 PM,17.189,,,,,
10106,10/13/25 04:15:14 PM,17.379,,,,,
10107,10/13/25 05:15:14 PM,17.379,,,,,
10108,10/13/25 06:15:14 PM,17.284,,,,,
10109,10/13/25 07:15:14 PM,16.999,,,,,
10110,10/13/25 08:15:14 PM,16.713,,,,,
10111,10/13/25 09:15:14 PM,16.713,,,,,
10112,10/13/25 10:15:14 PM,16.713,,,,,
10113,10/13/25 11:15:14 PM,16.523,,,,,
10114,10/14/25 12:15:14 AM,16.427,,,,,
10115,10/14/25 01:15:14 AM,16.427,,,,,
10116,10/14/25 02:15:14 AM,16.332,,,,,
10117,10/14/25 03:15:14 AM,16.237,,,,,
10118,10/14/25 04:15:14 AM,16.141,,,,,
10119,10/14/25 05:15:14 AM,16.141,,,,,
10120,10/14/25 06:15:14 AM,16.046,,,,,
10121,10/14/25 07:15:14 AM,15.855,,,,,
10122,10/14/25 08:15:14 AM,15.855,,,,,
10123,10/14/25 09:15:14 AM,15.664,,,,,
10124,10/14/25 10:15:14 AM,15.473,,,,,
10125,10/14/25 11:15:14 AM,15.473,,,,,
10126,10/14/25 12:15:14 PM,15.473,,,,,
10127,10/14/25 01:15:14 PM,15.855,,,,,
10128,10/14/25 02:15:14 PM,16.237,,,,,
10129,10/14/25 03:15:14 PM,16.618,,,,,
10130,10/14/25 04:15:14 PM,16.713,,,,,
10131,10/14/25 05:15:14 PM,16.713,,,,,
10132,10/14/25 06:15:14 PM,16.808,,,,,
10133,10/14/25 07:15:14 PM,16.713,,,,,
10134,10/14/25 08:15:14 PM,16.523,,,,,
10135,10/14/25 09:15:14 PM,16.427,,,,,
10136,10/14/25 10:15:14 PM,16.237,,,,,
10137,10/14/25 11:15:14 PM,16.141,,,,,
10138,10/15/25 12:15:14 AM,16.141,,,,,
10139,10/15/25 01:15:14 AM,16.046,,,,,
10140,10/15/25 02:15:14 AM,15.951,,,,,
10141,10/15/25 03:15:14 AM,15.951,,,,,
10142,10/15/25 04:15:14 AM,15.855,,,,,
10143,10/15/25 05:15:14 AM,15.855,,,,,
10144,10/15/25 06:15:14 AM,15.760,,,,,
10145,10/15/25 07:15:14 AM,15.760,,,,,
10146,10/15/25 08:15:14 AM,15.760,,,,,
10147,10/15/25 09:15:14 AM,15.855,,,,,
10148,10/15/25 10:15:14 AM,15.760,,,,,
10149,10/15/25 11:15:14 AM,15.664,,,,,
10150,10/15/25 12:15:14 PM,15.760,,,,,
10151,10/15/25 01:15:14 PM,15.855,,,,,
10152,10/15/25 02:15:14 PM,15.951,,,,,
10153,10/15/25 03:15:14 PM,16.141,,,,,
10154,10/15/25 04:15:14 PM,16.523,,,,,
10155,10/15/25 05:15:14 PM,16.427,,,,,
10156,10/15/25 06:15:14 PM,16.713,,,,,
10157,10/15/25 07:15:14 PM,16.523,,,,,
10158,10/15/25 08:15:14 PM,16.427,,,,,
10159,10/15/25 09:15:14 PM,16.237,,,,,
10160,10/15/25 10:15:14 PM,16.046,,,,,
10161,10/15/25 11:15:14 PM,15.951,,,,,
10162,10/16/25 12:15:14 AM,15.855,,,,,
10163,10/16/25 01:15:14 AM,15.760,,,,,
10164,10/16/25 02:15:14 AM,15.664,,,,,
10165,10/16/25 03:15:14 AM,15.664,,,,,
10166,10/16/25 04:15:14 AM,15.569,,,,,
10167,10/16/25 05:15:14 AM,15.569,,,,,
10168,10/16/25 06:15:14 AM,15.473,,,,,
10169,10/16/25 07:15:14 AM,15.282,,,,,
10170,10/16/25 08:15:14 AM,15.282,,,,,
10171,10/16/25 09:15:14 AM,15.282,,,,,
10172,10/16/25 10:15:14 AM,15.378,,,,,
10173,10/16/25 11:15:14 AM,15.569,,,,,
10174,10/16/25 12:15:14 PM,16.523,,,,,
10175,10/16/25 01:15:14 PM,21.473,,,,,
10176,10/16/25 02:15:14 PM,27.370,,,,,
10177,10/16/25 03:15:14 PM,27.665,,,,,
10178,10/16/25 04:15:14 PM,22.238,,,,,
10179,10/16/25 05:15:14 PM,19.948,,,,,
10180,10/16/25 06:15:14 PM,18.616,,,,,
10181,10/16/25 07:15:14 PM,17.760,,,,,
10182,10/16/25 08:15:14 PM,17.189,,,,,
10183,10/16/25 09:15:14 PM,16.808,,,,,
10184,10/16/25 10:15:14 PM,16.713,,,,,
10185,10/16/25 11:15:14 PM,16.618,,,,,
10186,10/17/25 12:15:14 AM,16.427,,,,,
10187,10/17/25 01:15:14 AM,16.332,,,,,
10188,10/17/25 02:15:14 AM,16.237,,,,,
10189,10/17/25 03:15:14 AM,16.141,,,,,
10190,10/17/25 04:15:14 AM,16.046,,,,,
10191,10/17/25 05:15:14 AM,16.046,,,,,
10192,10/17/25 06:15:14 AM,15.951,,,,,
10193,10/17/25 07:15:14 AM,15.951,,,,,
10194,10/17/25 08:15:14 AM,15.855,,,,,
10195,10/17/25 09:15:14 AM,16.046,,,,,
10196,10/17/25 10:15:14 AM,16.237,,,,,
10197,10/17/25 11:15:14 AM,16.808,,,,,
10198,10/17/25 12:15:14 PM,16.999,,,,,
10199,10/17/25 01:15:14 PM,20.901,,,,,
10200,10/17/25 02:15:14 PM,26.488,,,,,
10201,10/17/25 03:15:14 PM,24.738,,,,,
10202,10/17/25 04:15:14 PM,21.664,,,,,
10203,10/17/25 05:15:14 PM,19.948,,,,,
10204,10/17/25 06:15:14 PM,18.996,,,,,
10205,10/17/25 07:15:14 PM,18.045,,,,,
10206,10/17/25 08:15:14 PM,17.475,,,,,
10207,10/17/25 09:15:14 PM,17.379,,,,,
10208,10/17/25 10:15:14 PM,17.284,,,,,
10209,10/17/25 11:15:14 PM,17.189,,,,,
10210,10/18/25 12:15:14 AM,17.189,,,,,
10211,10/18/25 01:15:14 AM,16.903,,,,,
10212,10/18/25 02:15:14 AM,16.713,,,,,
10213,10/18/25 03:15:14 AM,16.618,,,,,
10214,10/18/25 04:15:14 AM,16.523,,,,,
10215,10/18/25 05:15:14 AM,16.427,,,,,
10216,10/18/25 06:15:14 AM,16.332,,,,,
10217,10/18/25 07:15:14 AM,16.237,,,,,
10218,10/18/25 08:15:14 AM,16.141,,,,,
10219,10/18/25 09:15:14 AM,16.046,,,,,
10220,10/18/25 10:15:14 AM,16.046,,,,,
10221,10/18/25 11:15:14 AM,16.523,,,,,
10222,10/18/25 12:15:14 PM,17.379,,,,,
10223,10/18/25 01:15:14 PM,21.378,,,,,
10224,10/18/25 02:15:14 PM,27.567,,,,,
10225,10/18/25 03:15:14 PM,25.513,,,,,
10226,10/18/25 04:15:14 PM,22.046,,,,,
10227,10/18/25 05:15:14 PM,20.138,,,,,
10228,10/18/25 06:15:14 PM,18.901,,,,,
10229,10/18/25 07:15:14 PM,17.950,,,,,
10230,10/18/25 08:15:14 PM,17.570,,,,,
10231,10/18/25 09:15:14 PM,17.284,,,,,
